time,message
1/30/2017 16:50,"I am so disappointed that you are not hiring our own American people, especially our Vets!!!! I will get my coffee at McDonald's!!!"
1/30/2017 16:48,You should hire our vets instead
1/30/2017 16:47,I occasionally got cappuccinos at Starbucks. Consider me now a lifelong customer! Thank you for what you are doing for refugees around the globe!
1/30/2017 16:47,"I'm not one to post on social media regarding politics; however, how can the CEO hire thousands of refugees when thousands of American's/Vets are unemployed and living on welfare or food stamps.  Why not bring financial help to those of ""US"" who live here in America.  I'm not against refugees but when you make such a bold statement, it almost seems like your heart is not here in ""America""."
1/30/2017 16:47,"Hiring 10,000 refugees across 75 countries, not just in the United States. 

Refugee: a person who has been forced to leave their country in order to escape war, persecution, or natural disaster.

You all fail to realize that Muslims are not the only refugees seeking refuge.  

 ‚ù§Ô∏èÌ†ΩÌ≤õÌ†ΩÌ≤öÌ†ΩÌ≤ôÌ†ΩÌ≤ú"
1/30/2017 16:46,Thank you for all that you do! Ì†ΩÌ≤ô
1/30/2017 16:46,"FBI Cannot Vet Syrian Refugees
youtube.com
EVEN FBI SAYS THIS>>FBI Cannot Vet Syrian Many are not on datebase!! Don't forget Names easily changed even by 1 letter in name!  Refugees https://www.youtube.com/watch?v=63Z2HB3IqFw"
1/30/2017 16:46,"It's time to buy more Starbucks products!
-
I'm glad you can remove the riff raff just by hiring people.
But...you aren't really losing any business.
It's like... if the DERPlorables boycotted bookstores."
1/30/2017 16:45,Thanks for fighting back against an unAmerican and cruel executive order! I will become a more frequent Starbucks customer!
1/30/2017 16:45,FAKE NEWS AGAIN>> Washington Post ‚Äúfact checker‚Äù Glenn Kessler attempted to explain why the media are going nuts over Trump‚Äôs temporary refugee ban OBAMA DID IT TOO !!!  
1/30/2017 16:45,"HIRE VETERANS, NOT REFUGEES!"
1/30/2017 16:45,"Why would you give 10,000 jobs to refugees then your own American people who need a job?  There's going to be alot of controversy over this do you know that!  seriously you should think about giving jobs to refugees then your own American people."
1/30/2017 16:44,CLUELESS BRAINWASHED LIBERAL DEMOCRATS>> Disgusting ESTB MEDIA slanders Trump -- who is father of a Jewish woman & grandfather of Jewish grandchildren as anti-Semitic
1/30/2017 16:44,"Starbucks , you lost a customer after announcing you will give refugees jobs over tons of American citizens that are jobless??? Worst statement from your CEO all because he wanted to be against Trump!"
1/30/2017 16:44,"MADCOW CALLS TRUMP HITLER?  Hitler  who was for Dictators,  Gun Control, Socialized Medicine,  BIG GOV,  Hated Jews,  No Freedom of speech.  Gee, that's LIB 101! "
1/30/2017 16:44,"1000s of homeless veterans are starving right now on the streets - yet @Starbucks wants to hire refugees to troll @POTUS?

BoycottStarbucks"
1/30/2017 16:43,"""Upon hearing about your decision to hire 10000 refugees instead of Americans I will no longer spend any money at Starbucks,"""
1/30/2017 16:42,"Well I'm officially done with ur company
We have vets that could use those 10,000 jobs
Wow

Just wow

Covenant Coffee or Pilot for me
Peace out Starbucks."
1/30/2017 16:41,You go Starbucks! So glad there are companies who stand up for all humans!
1/30/2017 16:41,Thank you for sticking to your mission and setting an example of kindness and generosity by working to hire refugees. You make the world a better place.
1/30/2017 16:41,Due to your recent announcement concerning hiring practices my wife and I will no longer be a Starbucks customer.
1/30/2017 16:41,"It's nice that you want to help refugees, but what about the people that are already here- the American Worker, who is also your customer!  I know lots of people who are here that are looking for jobs
Why don't you want to help  them first?
 Instead of doing the right thing you are more interested in attention. You should give back to your customers because you could loose them, when you don't  take care of them first .Shame on you."
1/30/2017 16:41,"Used to shop at Starbucks every now and then, will go out of my way to be there 100% of the time now! Thank you for standing up and acting like a real American - a true Patriot. Sad that those negative voices cannot remember how they got to America - easy to forget and easier to take for granted."
1/30/2017 16:40,Will no longer be buying Starbucks products due to decision to hire double the number of refugees as before.
1/30/2017 16:40,Dear Starbucks - Thank you for putting compassion ahead of money. I and my family will now be buying our coffees and hot chocolates at Starbucks. Please don't let the haters sway you! Go Starbucks!
1/30/2017 16:40,"10,000 refugees you will hire? How many homeless and Vets have you hired???  Not 10,0000!!  You suck..  BOYCOTT!!!!!"
1/30/2017 16:38,"We currently have 50,000 homeless veterans here in America.
I'm not one to boycott a company because of their beliefs. However, this is the straw that broke the camel's back. I get that Starbucks is a liberal company. But, to prioritize illegals over AMERICANS is just pitiful. Looks like it is Dunkin Donuts for me from now on."
1/30/2017 16:38,So many hate filled people posting on here today. A refugee is not taking your job or a vets job. Grow up.
1/30/2017 16:37,So Starbucks vows to hire 10000 refugees? That may be fine but how about hiring 10000 America citizens first? I will never again buy anything from Starbucks.
1/30/2017 16:35,How do I get a refund off money loaded to my card?
1/30/2017 16:33,"Look at all these butthurt, triggered snowflake Trump supporters. It sounds like they all need safe spaces. Ì†ΩÌ∏¢"
1/30/2017 16:33,"You wanna hire Refugees??? What about our Homeless Veterans???? You started having your Military spouse employees wear green aprons stating they are a Military spouse. Like Starbucks is so proud. Where is your hiring of 10,000 homeless Veterans campaign??? What about those people Starbucks?"
1/30/2017 16:33,"Until I here an explanation about the hiring of refugees,I will not go to starbucks AGAIN!!"
1/30/2017 16:32,God bless your stance. You have my support.
1/30/2017 16:31,"You want to inspire and nurture the human spirit? How about offering jobs to the 50,000 homeless American military veterans instead of trying to give them to illegal immigrants! You are a shameful and disrespectful corporation and my family will never spend one more hard earned American dollar in one of your establishments. Good day."
1/30/2017 16:31,"Thank you Howard Schultz for your commitment to hire 10,000 refugees and for standing up for our Democracy! You have just gained a loyal customer!
sipsomelove ‚ù§"
1/30/2017 16:30,"Starbucks,will continue to not support your chain nor buy any of your coffee.  Why not try to brew a pot of Italian or French roast in the afternoons for your customers when out of your specialty coffees when someone asks for it in the afternoon rather than offer your weak acidic Pikes Place nasty coffee or hire refugees.  Just another progressive company taking a socialistic political stance.  Why not train your baristas to make a consistent cup of coffee rather drinks that a milky sweet hot mess.  Why not lower your prices to help fight homeless children or give your money to cancer patients.  Instead of helping others overseas why not start here in the USA.  America First."
